imagesize,2994,4500
#p,51.3235,-0.6012,143,1840
#p,51.3181,-0.5940,338,2736
#p,51.3196,-0.5854,1039,2913
#p,51.3256,-0.5891,1158,1968
#p,51.3216,-0.5945,508,2323
#p,51.3249,-0.5990,387,1763
#p,51.3237,-0.5932,727,2116
p,51.3179,-0.5792,1383,3370
p,51.3165,-0.5782,1378,3569
p,51.3155,-0.5868,685,3333
p,51.3164,-0.5839,962,3342
p,51.3138,-0.5868,587,3514

