imagesize,2994,4500
p,51.3333,-.5459,1634,3146
p,51.3431,-.5421,2623,2156
p,51.3437,-0.5616,1205,1228
p,51.3410,-.5742,147,1047
p,51.3325,-.5636,306,2464

