imagesize,8771,110005,,
os,NG400200,666,9738
os,NG550200,3457,9742
os,NG690200,6069,9751
os,NG800200,8117,9755
os,NG400350,674,6918
os,NG550350,3465,6925
os,NG690350,6077,6933
os,NG800350,8124,6937
os,NG400520,682,3726
os,NG550520,3473,3732
os,NG690520,6086,3739
os,NG800520,8132,3745
os,NG400650,690,1284
os,NG550650,3479,1292
os,NG690650,6091,1298
os,NG800650,8138,1301

