imagesize,8598,10816,,
os,NH350650,562,9644
os,NH480650,2979,9653
os,NH600650,5216,9662
os,NH750650,8009,9672
os,NH350830,575,6284
os,NH480830,2993,6293
os,NH610830,5417,6303
os,NH750830,8023,6313
os,NH350960,583,3860
os,NH470960,2816,3869
os,NH590960,5053,3878
os,NH750960,8031,3888
os,NC350100,596,1233
os,NC460100,2640,1241
os,NC600100,5249,1252
os,NC750100,8040,1261

