imagesize,8665,10803,,
os,SE500600,579,9637
os,SE620600,2807,9638
os,SE760600,5416,9640
os,SE900600,8023,9641
os,SE500740,578,7027
os,SE620740,2808,7027
os,SE750740,5231,7028
os,SE900740,8025,7028
os,SE500910,581,3860
os,SE640910,3181,3858
os,SE790910,5976,3858
os,SE900910,8026,3857
os,NZ500050,582,1246
os,NZ640050,3181,1244
os,NZ770050,5604,1245
os,NZ900050,8024,1244

