imagesize,8352,9920,,
os,TR020280,497,8676
os,TR170280,3285,8683
#os,TR300280,5696,8681
#os,TR420280,7925,8678
os,TR240360,4583,7195
os,TR360430,6817,5892
os,TR020410,503,6258
os,TR170410,3290,6262
os,TR300410,5699,6262
os,TR420410,7928,6264
os,TR020550,523,3650
os,TR170550,3297,3664
os,TR300550,5704,3664
os,TR420550,7932,3658
os,TR020730,593,290
os,TR170730,3306,322
os,TR300730,5704,321
os,TR420730,7928,313

