imagesize,8681.5,10830,
os,NX700500,648,9710.5
os,NY100500,8094,9744
os,NX700950,683,1258
os,NY100950,8128,1285.5
os,NX900500,4373,9727
os,NX900700,4388,5968
os,NX900950,4405,1274
os,NX700700,664,5951
os,NY100700,8100,5983

