imagesize,5804,7115,,
os,SN480180,446,6399
os,SN640180,2430,6378
os,SN750180,3795,6363
os,SN880180,5410,6346
os,SN480310,427,4787
os,SN640310,2411,4766
os,SN750310,3776,4752
os,SN880310,5391,4734
os,SN480460,407,2925
os,SN640460,2390,2906
os,SN750460,3753,2892
os,SN880460,5369,2874
os,SN480630,383,822
os,SN640630,2366,799
os,SN750630,3729,785
os,SN880630,5344,766

