imagesize,8220,10009,,
os,SU630280,389,8764
os,SU770280,2985,8739
os,SU900280,5404,8706
os,TQ030280,7818,8664
os,SU630420,368,6163
os,SU770420,2954,6137
os,SU900420,5369,6105
os,TQ030420,7776,6068

os,SU630570,350,3359
os,SU770570,2925,3347
os,SU900570,5332,3318
os,TQ030570,7736,3277

os,SU630730,361,357
os,SU770730,2907,369
os,SU900730,5298,345
os,TQ030730,7692,302

