imagesize,5768,7128,
os,NT100400,414,6379
os,NT230400,2027,6373
os,NT350400,3512,6365
os,NT500400,5373,6354
os,NT100550,405,4521
os,NT230550,2015,4514
os,NT350550,3503,4506
os,NT500550,5362,4496
os,NT100700,395,2662
os,NT230700,2005,2655
os,NT350700,3491,2648
os,NT500700,5349,2638
os,NT100850,385,804
os,NT230850,1994,796
os,NT350850,3480,788
os,NT500850,5337,778

